#성차별	0.0
남성	0.820307195186615
병역의무	0.8152499794960022
남녀평등	0.8049905896186829
.여자	0.7924153208732605
형평성	0.7911183834075928
여성할당제	0.7896884679794312
남녀차별	0.7895979285240173
한남들	0.789547860622406
군가산점	0.7888237833976746
유리천장	0.7884854674339294
여성	0.7873502373695374
보슬들	0.7866337299346924
김치녀들	0.7851229906082153
남성들	0.7851144075393677
여성단체	0.7804958820343018
낙태	0.7802228927612305
독박병역	0.7795066833496094
여성들	0.7794132828712463
차별	0.7784427404403687
성매매	0.7772729992866516
생리	0.7767924070358276
역차별	0.7761404514312744
성욕	0.7758020162582397
남녀	0.7754373550415039
보지년들	0.7749906778335571
병역불가	0.7742899656295776
보슬	0.7738173007965088
김치년들	0.7730430364608765
남자들	0.7729971408843994
성범죄	0.7717798948287964
경력단절	0.7708498239517212
유죄추정	0.7701057195663452
강간죄	0.7697274088859558
여성인권	0.7689498662948608
몸쓰나요	0.768775224685669
성평등	0.768561601638794
아들가진	0.7681237459182739
가부장	0.7673600912094116
더치페이	0.7660558819770813
계집들	0.7658652067184448
전업주부	0.7644938826560974
여혐	0.7644809484481812
지탄받	0.7642725706100464
출산	0.7636042833328247
피해받	0.762995719909668
징병하	0.7621763348579407
남자새끼들	0.7613950371742249
여성계	0.7611802816390991
.여성	0.7611386775970459
동료교수	0.7595643997192383
임신	0.7586554288864136
종족번식	0.7584680318832397
안할거	0.7577688694000244
년들때문	0.7563793659210205
맞춰줘요유리천장	0.7563509941101074
강간범	0.7561604380607605
남자	0.7548238635063171
한녀들	0.7543497085571289
한녀충들	0.7540496587753296
신도들	0.7538514137268066
걸스캔두	0.7536317110061646
페미사상	0.7534629106521606
징병제	0.753412127494812
자지들	0.7532638311386108
.직장	0.7527412176132202
성매매하	0.7524360418319702
자기결정권	0.7521705627441406
사기쳐먹	0.7519944906234741
처벌하	0.7517539262771606
성범죄자	0.7508300542831421
.남녀	0.7499444484710693
가혹하	0.7497134208679199
권리	0.7494055032730103
여성우대	0.7493859529495239
성관계	0.7487803101539612
생리휴가	0.7486250400543213
의무	0.7485747337341309
한국남자	0.7482563257217407
청소년	0.7476521134376526
배려해	0.7475467920303345
성폭행	0.7474474906921387
돈많은집	0.7474353909492493
인권침해	0.7469853162765503
평등	0.7465167045593262
한국남자들	0.746434211730957
참작해	0.746387243270874
강간하	0.7463487386703491
성별	0.7463289499282837
한국여자들	0.7462665438652039
보지들	0.7460106015205383
여자화장실	0.7458676695823669
젠더	0.7455952763557434
물리력	0.7454063892364502
성기크기	0.745092511177063
여성억압	0.7445162534713745
꽃뱀	0.7442094087600708
중국선수	0.7435247302055359
폭력	0.7431697845458984
세미만	0.7431467771530151
참정권	0.7431294322013855
#여혐	0.0
남혐	0.8331812024116516
김치녀	0.810640275478363
보빨	0.8099773526191711
보슬	0.8027143478393555
보혐	0.7985689043998718
김치년들	0.7975980639457703
한국여자	0.7946361303329468
한남들	0.7923887372016907
보지년들	0.7910661101341248
김치년	0.7898818850517273
보빨러들	0.7891084551811218
메갈	0.7889034152030945
페미들	0.7864453196525574
여성혐오	0.784753680229187
한국남자	0.7838060259819031
보빨남들	0.7809557914733887
남녀평등	0.7786781787872314
보지들	0.7762686014175415
한국남자들	0.7755499482154846
보빨러	0.7748856544494629
남자들	0.7713889479637146
개념없	0.769842267036438
맘충	0.7675378322601318
페미	0.7670741081237793
무개념	0.7667838335037231
성차별	0.7644809484481812
페미니즘	0.7643824815750122
혐오	0.7642914056777954
보빨남	0.7642185091972351
메갈들	0.7631891965866089
페미년들	0.7629363536834717
한국년들	0.7621173858642578
여성인권	0.7620601654052734
여시	0.7616233825683594
된장녀	0.7606914043426514
한남충	0.7606700658798218
계집들	0.7606188058853149
성희롱	0.7592593431472778
보밍	0.7568738460540771
남녀차별	0.7559864521026611
강간범	0.7553034424781799
보적보	0.7550175786018372
.남자	0.7547867894172668
찌질하	0.7540990114212036
피해의식	0.7540833950042725
찐따새끼들	0.7536495923995972
남성성	0.7533371448516846
아들가진	0.7528883218765259
처녀	0.7526395320892334
보빨이	0.7524896860122681
메갈년들	0.7522836923599243
항문섹스	0.7522478103637695
한국여자들	0.7519118189811707
오지랖	0.7513510584831238
성욕	0.7511343955993652
성추행	0.7506183385848999
성범죄자	0.7494417428970337
성매매하	0.7494339346885681
보빨하	0.7485724091529846
한녀들	0.7478026151657104
한녀	0.7473986148834229
역차별	0.74567711353302
한남	0.7456440925598145
반사회적	0.7446023225784302
남자새끼들	0.7426108121871948
더치페이	0.7425432205200195
성상품화	0.7421022653579712
한녀충들	0.7412430047988892
자적자	0.7410315871238708
삼일에한번	0.7405434846878052
찐따들	0.7397559285163879
성범죄	0.7393869757652283
정신연령	0.739318311214447
김치녀들	0.7384310364723206
어린애	0.7373718619346619
폐교	0.7366588711738586
열등감	0.7365325093269348
성대결	0.7363987565040588
여혐의	0.7362201809883118
피싸개년	0.7362157702445984
한남충들	0.7356290817260742
성폭행	0.734754204750061
보지년	0.7347198128700256
허영심	0.7334588766098022
여자들	0.7326617240905762
먹버하	0.7317483425140381
강간	0.7314854860305786
확산시키	0.7314790487289429
혼전순결	0.7314647436141968
일본여자	0.730786919593811
아다	0.7306352853775024
변태	0.730580747127533
.여직원	0.7304257154464722
쿨한	0.7303381562232971
워마드	0.7302366495132446
토론논쟁	0.7288228869438171
남녀	0.7287817597389221
보혐하	0.7284148335456848
히스테리	0.7284092903137207
못생긴	0.7276106476783752
#남혐	0.0
여혐	0.8331812024116516
성희롱	0.797673761844635
친페미니즘	0.7964621186256409
메갈	0.7810512185096741
메갈들	0.7709663510322571
여성혐오	0.7673185467720032
글일본	0.7656795382499695
추행	0.7640013098716736
페미단톡	0.7622199058532715
피임하	0.7603232860565186
삐뚤어짐	0.7595229148864746
남성혐오	0.7593705654144287
성추행	0.756054162979126
김치년들	0.7556746602058411
안사귄	0.7554579377174377
테러당한	0.7542574405670166
여시	0.7534799575805664
성폭력	0.7525684237480164
피싸개년	0.7520627379417419
보슬년	0.7520081996917725
존니많	0.7518898248672485
근황httpswww	0.7505930066108704
한남들	0.7504082918167114
탈코르셋	0.7502059936523438
여경들	0.7492486238479614
노답년들	0.7487396597862244
보혐	0.7487338781356812
확산시키	0.7474722862243652
김치보지	0.7466006875038147
개념녀	0.7462936639785767
.여직원	0.7452525496482849
여초카페	0.7441406846046448
노혐	0.7439567446708679
김치녀	0.7435389161109924
추정글	0.743273138999939
비둘기알	0.7416509985923767
선비님들	0.7411648631095886
싹다벗	0.7409988641738892
차이인듯	0.7406525015830994
난리치노	0.7405272722244263
워마드	0.7399256229400635
감성팔이야	0.7390457987785339
보지들	0.7389403581619263
시월드	0.7377245426177979
남자인생	0.7376521825790405
성대결	0.7375319004058838
일반화의오류	0.7372007369995117
먹버하	0.7371981143951416
여초	0.737179160118103
성매매하	0.7369931936264038
.남자	0.7367672324180603
꽃뱀짓	0.7366734743118286
보지년들	0.736669659614563
토론논쟁	0.7365744113922119
미러링	0.7362924218177795
그런일하	0.7358617186546326
삽입	0.7358458042144775
아청	0.7356899380683899
영어한마디	0.7353227138519287
한국여자	0.7352245450019836
상관안하	0.7351364493370056
혐오	0.7345494031906128
항문섹스	0.7344733476638794
박시후	0.7344688773155212
들구	0.7339637279510498
범죄시	0.7339457273483276
신체상	0.7338544726371765
헵번	0.733402669429779
.남직원	0.7333497405052185
알아봐야겠다	0.7325903177261353
한녀	0.7324237823486328
공유팬	0.7323315143585205
스시년들	0.7321012020111084
수치심	0.7320292592048645
쿵쾅이년들	0.7320109009742737
페미	0.7314231395721436
성병	0.7313668131828308
공공이익	0.730870246887207
남녀평등	0.730827271938324
ㅋㅋㅋㅋㅋㅋㅋ걍	0.7307473421096802
파오후인거	0.7305806875228882
여시충들	0.7303704619407654
고소취하하	0.7303266525268555
보슬	0.730269193649292
된장녀	0.7301737666130066
한냄충	0.7301058173179626
양산할	0.7299030423164368
성상품화	0.7297396659851074
태연스럽	0.7294033765792847
한녀들	0.729010283946991
걸림니	0.7289362549781799
저말옹호안하더니	0.7287659645080566
ㅂㄷㅂㄷ일베	0.7287639379501343
찾아올리가없음	0.7285404205322266
.정확히	0.7283087372779846
순결한	0.7280378937721252
씨밣	0.7276663184165955
안생김	0.7275550961494446
페미니즘	0.7274895906448364
ㅇㅇ그니까	0.7274614572525024
#남녀차별	0.0
남녀평등	0.8205360174179077
여성할당제	0.8080465197563171
한녀충들	0.7996875643730164
평범한여자	0.7993889451026917
일본여자들	0.7985104322433472
보지년들	0.792202889919281
병역불가	0.7914618253707886
독박병역	0.7914535403251648
한남들	0.7910414934158325
한국남자	0.7901875972747803
성차별	0.7895979285240173
그런일하	0.7894106507301331
몸쓰나요	0.7883959412574768
여성인권	0.7881976962089539
적냐고선생	0.7869295477867126
남자들한텐	0.7856915593147278
자지들	0.7847266793251038
성상품화	0.7846024632453918
리드해	0.7834078669548035
여성임	0.7815799117088318
힌국인	0.7808270454406738
여자새끼들	0.7807766795158386
서양남	0.7795753479003906
여적여	0.7793112993240356
이쁜여자	0.7783639430999756
걸스캔두	0.7771331071853638
보적보	0.7771235704421997
없던이유	0.7763230800628662
한국남성	0.775607705116272
사회적약자	0.7754501104354858
가부장	0.7752920389175415
동성친구	0.7745577692985535
유리천장	0.7728602290153503
빼애액대	0.7723367214202881
한국남자들	0.7721291780471802
집단이기주의	0.7716543674468994
김치년들	0.7708005905151367
군대가야돼연	0.7707562446594238
키작남	0.7706483602523804
맨발가락	0.7706432342529297
보지특성상	0.7705607414245605
남정네들	0.7704412937164307
한국여자들	0.770222544670105
젠더	0.7699267268180847
한국년들	0.7692331075668335
보슬	0.7691101431846619
남잔	0.7688113451004028
강한남자	0.7686893343925476
자지새끼들	0.7686724662780762
전라니즘	0.7682536840438843
핑크입	0.7682015895843506
재생관	0.7674722671508789
대통령뽑아주고	0.7673932313919067
보이쉬한	0.7672418355941772
동서양	0.7670400142669678
집지키	0.7669118046760559
삐뚤어짐	0.7662792205810547
존잘남	0.7658812999725342
보지작	0.7656434178352356
군가산점	0.7655584216117859
한국여자	0.7648837566375732
중국선수	0.7648240923881531
성적대상	0.7646508812904358
계집들	0.7643147706985474
결혼안해	0.7642508149147034
전땅크남자	0.7642108201980591
여초픽	0.7641111612319946
